symbol,bidPrice,bidQty,askPrice,askQty
ETHBTC,0.05387000,0.27250000,0.05388000,40.99130000
LTCBTC,0.00187700,77.54200000,0.00187800,7.68300000
BNBBTC,0.00708200,0.91100000,0.00708400,0.93400000
NEOBTC,0.00029450,19.83000000,0.00029460,18.11000000
QTUMETH,0.00154400,32.50000000,0.00155000,16.60000000
EOSETH,0.00034980,143.40000000,0.00035100,77.40000000
SNTETH,0.00002044,2456.00000000,0.00002055,16376.00000000
BNTETH,0.00037350,23.00000000,0.00037620,164.20000000
BCCBTC,0.00000000,0.00000000,0.00000000,0.00000000
GASBTC,0.00021810,779.90000000,0.00021850,109.50000000
BNBETH,0.13150000,0.97300000,0.13160000,148.74300000
BTCUSDT,36884.03000000,0.04706000,36884.04000000,6.94671000
ETHUSDT,1986.60000000,1.62880000,1986.61000000,58.16910000
HSRBTC,0.00000000,0.00000000,0.00000000,0.00000000
OAXETH,0.00000000,0.00000000,0.00000000,0.00000000
DNTETH,0.00000000,0.00000000,0.00000000,0.00000000
MCOETH,0.00000000,0.00000000,0.00000000,0.00000000
ICNETH,0.00000000,0.00000000,0.00000000,0.00000000
MCOBTC,0.00000000,0.00000000,0.00000000,0.00000000
WTCBTC,0.00000441,46.00000000,0.00000442,173.00000000
WTCETH,0.00000000,0.00000000,0.00000000,0.00000000
LRCBTC,0.00000576,1124.00000000,0.00000577,1304.00000000
LRCETH,0.00010682,2351.00000000,0.00010721,1935.00000000
QTUMBTC,0.00008320,854.70000000,0.00008340,213.70000000
YOYOBTC,0.00000000,0.00000000,0.00000000,0.00000000
OMGBTC,0.00000000,0.00000000,0.00000000,0.00000000
OMGETH,0.00000000,0.00000000,0.00000000,0.00000000
ZRXBTC,0.00001064,1944.00000000,0.00001067,1093.00000000
ZRXETH,0.00000000,0.00000000,0.00000000,0.00000000
STRATBTC,0.00000000,0.00000000,0.00000000,0.00000000
STRATETH,0.00000000,0.00000000,0.00000000,0.00000000
SNGLSBTC,0.00000000,0.00000000,0.00000000,0.00000000
SNGLSETH,0.00000000,0.00000000,0.00000000,0.00000000
BQXBTC,0.00000000,0.00000000,0.00000000,0.00000000
BQXETH,0.00000000,0.00000000,0.00000000,0.00000000
KNCBTC,0.00002057,48.40000000,0.00002060,657.60000000
KNCETH,0.00000000,0.00000000,0.00000000,0.00000000
FUNBTC,0.00000000,0.00000000,0.00000000,0.00000000
FUNETH,0.00000245,218874.00000000,0.00000246,76800.00000000
SNMBTC,0.00000000,0.00000000,0.00000000,0.00000000
SNMETH,0.00000000,0.00000000,0.00000000,0.00000000
NEOETH,0.00546200,35.13000000,0.00547600,25.69000000
IOTABTC,0.00000488,20321.00000000,0.00000489,6518.00000000
IOTAETH,0.00009060,1107.00000000,0.00009080,783.00000000
LINKBTC,0.00038100,4.05000000,0.00038110,42.41000000
LINKETH,0.00707600,1.03000000,0.00708200,21.61000000
XVGBTC,0.00000000,0.00000000,0.00000000,0.00000000
XVGETH,0.00000168,633706.00000000,0.00000170,115339.00000000
SALTBTC,0.00000000,0.00000000,0.00000000,0.00000000
SALTETH,0.00000000,0.00000000,0.00000000,0.00000000
MDABTC,0.00000000,0.00000000,0.00000000,0.00000000
MDAETH,0.00000000,0.00000000,0.00000000,0.00000000
MTLBTC,0.00004292,45.00000000,0.00004306,15.90000000
MTLETH,0.00000000,0.00000000,0.00000000,0.00000000
SUBBTC,0.00000000,0.00000000,0.00000000,0.00000000
SUBETH,0.00000000,0.00000000,0.00000000,0.00000000
EOSBTC,0.00001887,1896.20000000,0.00001889,1106.30000000
SNTBTC,0.00000110,21878.00000000,0.00000111,190208.00000000
ETCETH,0.00955000,51.13000000,0.00956000,98.74000000
ETCBTC,0.00051400,442.45000000,0.00051500,532.84000000
MTHBTC,0.00000000,0.00000000,0.00000000,0.00000000
MTHETH,0.00000000,0.00000000,0.00000000,0.00000000
ENGBTC,0.00000000,0.00000000,0.00000000,0.00000000
ENGETH,0.00000000,0.00000000,0.00000000,0.00000000
DNTBTC,0.00000000,0.00000000,0.00000000,0.00000000
ZECBTC,0.00077100,178.31400000,0.00077200,11.90500000
ZECETH,0.01432000,7.01300000,0.01436000,29.50400000
BNTBTC,0.00002012,7.10000000,0.00002016,769.80000000
ASTBTC,0.00000263,4853.00000000,0.00000264,2053.00000000
ASTETH,0.00000000,0.00000000,0.00000000,0.00000000
DASHBTC,0.00080600,111.59500000,0.00080700,9.34000000
DASHETH,0.01497000,0.07700000,0.01500000,6.59300000
OAXBTC,0.00000505,2852.00000000,0.00000507,5734.00000000
ICNBTC,0.00000000,0.00000000,0.00000000,0.00000000
BTGBTC,0.00000000,0.00000000,0.00000000,0.00000000
BTGETH,0.00000000,0.00000000,0.00000000,0.00000000
EVXBTC,0.00000000,0.00000000,0.00000000,0.00000000
EVXETH,0.00000000,0.00000000,0.00000000,0.00000000
REQBTC,0.00000220,9386.00000000,0.00000221,8249.00000000
REQETH,0.00000000,0.00000000,0.00000000,0.00000000
VIBBTC,0.00000191,34028.00000000,0.00000193,15946.00000000
VIBETH,0.00000000,0.00000000,0.00000000,0.00000000
HSRETH,0.00000000,0.00000000,0.00000000,0.00000000
TRXBTC,0.00000271,24791.00000000,0.00000272,1873852.00000000
TRXETH,0.00005031,14074.00000000,0.00005033,13078.00000000
POWRBTC,0.00000755,718.00000000,0.00000756,380.00000000
POWRETH,0.00013990,359.00000000,0.00014090,1024.00000000
ARKBTC,0.00000000,0.00000000,0.00000000,0.00000000
ARKETH,0.00000000,0.00000000,0.00000000,0.00000000
YOYOETH,0.00000000,0.00000000,0.00000000,0.00000000
XRPBTC,0.00001629,3778.00000000,0.00001630,62555.00000000
XRPETH,0.00030240,49.00000000,0.00030250,2893.00000000
MODBTC,0.00000000,0.00000000,0.00000000,0.00000000
MODETH,0.00000000,0.00000000,0.00000000,0.00000000
ENJBTC,0.00000725,55.00000000,0.00000726,1252.30000000
ENJETH,0.00013450,901.10000000,0.00013470,1084.50000000
STORJBTC,0.00001889,159.00000000,0.00001891,1045.00000000
STORJETH,0.00000000,0.00000000,0.00000000,0.00000000
BNBUSDT,261.10000000,66.25200000,261.20000000,95.06500000
VENBNB,0.00000000,0.00000000,0.00000000,0.00000000
YOYOBNB,0.00000000,0.00000000,0.00000000,0.00000000
POWRBNB,0.00000000,0.00000000,0.00000000,0.00000000
VENBTC,0.00000000,0.00000000,0.00000000,0.00000000
VENETH,0.00000000,0.00000000,0.00000000,0.00000000
KMDBTC,0.00000669,403.00000000,0.00000672,628.00000000
KMDETH,0.00000000,0.00000000,0.00000000,0.00000000
NULSBNB,0.00000000,0.00000000,0.00000000,0.00000000
RCNBTC,0.00000000,0.00000000,0.00000000,0.00000000
RCNETH,0.00000000,0.00000000,0.00000000,0.00000000
RCNBNB,0.00000000,0.00000000,0.00000000,0.00000000
NULSBTC,0.00000567,910.00000000,0.00000569,1992.00000000
NULSETH,0.00000000,0.00000000,0.00000000,0.00000000
RDNBTC,0.00000000,0.00000000,0.00000000,0.00000000
RDNETH,0.00000000,0.00000000,0.00000000,0.00000000
RDNBNB,0.00000000,0.00000000,0.00000000,0.00000000
XMRBTC,0.00445800,4.73700000,0.00445900,1.75800000
XMRETH,0.08272000,3.03600000,0.08279000,3.03200000
DLTBNB,0.00000000,0.00000000,0.00000000,0.00000000
WTCBNB,0.00000000,0.00000000,0.00000000,0.00000000
DLTBTC,0.00000000,0.00000000,0.00000000,0.00000000
DLTETH,0.00000000,0.00000000,0.00000000,0.00000000
AMBBTC,0.00000021,14658251.00000000,0.00000022,933888.00000000
AMBETH,0.00000000,0.00000000,0.00000000,0.00000000
AMBBNB,0.00000000,0.00000000,0.00000000,0.00000000
BCCETH,0.00000000,0.00000000,0.00000000,0.00000000
BCCUSDT,0.00000000,0.00000000,0.00000000,0.00000000
BCCBNB,0.00000000,0.00000000,0.00000000,0.00000000
BATBTC,0.00000570,14221.00000000,0.00000572,6338.00000000
BATETH,0.00000000,0.00000000,0.00000000,0.00000000
BATBNB,0.00000000,0.00000000,0.00000000,0.00000000
BCPTBTC,0.00000000,0.00000000,0.00000000,0.00000000
BCPTETH,0.00000000,0.00000000,0.00000000,0.00000000
BCPTBNB,0.00000000,0.00000000,0.00000000,0.00000000
ARNBTC,0.00000000,0.00000000,0.00000000,0.00000000
ARNETH,0.00000000,0.00000000,0.00000000,0.00000000
GVTBTC,0.00000000,0.00000000,0.00000000,0.00000000
GVTETH,0.00000000,0.00000000,0.00000000,0.00000000
CDTBTC,0.00000000,0.00000000,0.00000000,0.00000000
CDTETH,0.00000000,0.00000000,0.00000000,0.00000000
GXSBTC,0.00000000,0.00000000,0.00000000,0.00000000
GXSETH,0.00000000,0.00000000,0.00000000,0.00000000
NEOUSDT,10.85000000,1627.74000000,10.86000000,82.31000000
NEOBNB,0.00000000,0.00000000,0.00000000,0.00000000
POEBTC,0.00000000,0.00000000,0.00000000,0.00000000
POEETH,0.00000000,0.00000000,0.00000000,0.00000000
QSPBTC,0.00000000,0.00000000,0.00000000,0.00000000
QSPETH,0.00000000,0.00000000,0.00000000,0.00000000
QSPBNB,0.00000000,0.00000000,0.00000000,0.00000000
BTSBTC,0.00000000,0.00000000,0.00000000,0.00000000
BTSETH,0.00000000,0.00000000,0.00000000,0.00000000
BTSBNB,0.00000000,0.00000000,0.00000000,0.00000000
XZCBTC,0.00000000,0.00000000,0.00000000,0.00000000
XZCETH,0.00000000,0.00000000,0.00000000,0.00000000
XZCBNB,0.00000000,0.00000000,0.00000000,0.00000000
LSKBTC,0.00002838,188.90000000,0.00002844,4.50000000
LSKETH,0.00052700,41.80000000,0.00053000,475.00000000
LSKBNB,0.00000000,0.00000000,0.00000000,0.00000000
TNTBTC,0.00000000,0.00000000,0.00000000,0.00000000
TNTETH,0.00000000,0.00000000,0.00000000,0.00000000
FUELBTC,0.00000000,0.00000000,0.00000000,0.00000000
FUELETH,0.00000000,0.00000000,0.00000000,0.00000000
MANABTC,0.00001100,144.00000000,0.00001101,6575.00000000
MANAETH,0.00020410,484.00000000,0.00020450,28.00000000
BCDBTC,0.00000000,0.00000000,0.00000000,0.00000000
BCDETH,0.00000000,0.00000000,0.00000000,0.00000000
DGDBTC,0.00000000,0.00000000,0.00000000,0.00000000
DGDETH,0.00000000,0.00000000,0.00000000,0.00000000
IOTABNB,0.00000000,0.00000000,0.00000000,0.00000000
ADXBTC,0.00000420,26439.00000000,0.00000421,12283.00000000
ADXETH,0.00007800,11106.00000000,0.00007810,6646.00000000
ADXBNB,0.00000000,0.00000000,0.00000000,0.00000000
ADABTC,0.00001006,7832.70000000,0.00001007,21793.20000000
ADAETH,0.00018680,1412.30000000,0.00018690,6640.10000000
PPTBTC,0.00000000,0.00000000,0.00000000,0.00000000
PPTETH,0.00000000,0.00000000,0.00000000,0.00000000
CMTBTC,0.00000000,0.00000000,0.00000000,0.00000000
CMTETH,0.00000000,0.00000000,0.00000000,0.00000000
CMTBNB,0.00000000,0.00000000,0.00000000,0.00000000
XLMBTC,0.00000318,12643.00000000,0.00000319,414459.00000000
XLMETH,0.00005900,11538.00000000,0.00005910,3982.00000000
XLMBNB,0.00044870,1705.00000000,0.00044960,1702.00000000
CNDBTC,0.00000000,0.00000000,0.00000000,0.00000000
CNDETH,0.00000000,0.00000000,0.00000000,0.00000000
CNDBNB,0.00000000,0.00000000,0.00000000,0.00000000
LENDBTC,0.00000000,0.00000000,0.00000000,0.00000000
LENDETH,0.00000000,0.00000000,0.00000000,0.00000000
WABIBTC,0.00000000,0.00000000,0.00000000,0.00000000
WABIETH,0.00000000,0.00000000,0.00000000,0.00000000
WABIBNB,0.00000000,0.00000000,0.00000000,0.00000000
LTCETH,0.03484000,26.46100000,0.03487000,39.39300000
LTCUSDT,69.26000000,0.98400000,69.27000000,55.23200000
LTCBNB,0.26510000,5.88500000,0.26520000,15.00500000
TNBBTC,0.00000000,0.00000000,0.00000000,0.00000000
TNBETH,0.00000000,0.00000000,0.00000000,0.00000000
WAVESBTC,0.00005570,3650.15000000,0.00005572,418.98000000
WAVESETH,0.00103300,635.69000000,0.00103800,473.87000000
WAVESBNB,0.00000000,0.00000000,0.00000000,0.00000000
GTOBTC,0.00000000,0.00000000,0.00000000,0.00000000
GTOETH,0.00000000,0.00000000,0.00000000,0.00000000
GTOBNB,0.00000000,0.00000000,0.00000000,0.00000000
ICXBTC,0.00000698,80.00000000,0.00000699,15.00000000
ICXETH,0.00000000,0.00000000,0.00000000,0.00000000
ICXBNB,0.00000000,0.00000000,0.00000000,0.00000000
OSTBTC,0.00000000,0.00000000,0.00000000,0.00000000
OSTETH,0.00000000,0.00000000,0.00000000,0.00000000
OSTBNB,0.00000000,0.00000000,0.00000000,0.00000000
ELFBTC,0.00001296,418.00000000,0.00001298,33327.00000000
ELFETH,0.00024060,4539.00000000,0.00024120,442.00000000
AIONBTC,0.00000000,0.00000000,0.00000000,0.00000000
AIONETH,0.00000000,0.00000000,0.00000000,0.00000000
AIONBNB,0.00000000,0.00000000,0.00000000,0.00000000
NEBLBTC,0.00000000,0.00000000,0.00000000,0.00000000
NEBLBNB,0.00000000,0.00000000,0.00000000,0.00000000
BRDBTC,0.00000000,0.00000000,0.00000000,0.00000000
BRDETH,0.00000000,0.00000000,0.00000000,0.00000000
BRDBNB,0.00000000,0.00000000,0.00000000,0.00000000
MCOBNB,0.00000000,0.00000000,0.00000000,0.00000000
EDOBTC,0.00000000,0.00000000,0.00000000,0.00000000
EDOETH,0.00000000,0.00000000,0.00000000,0.00000000
WINGSBTC,0.00000000,0.00000000,0.00000000,0.00000000
WINGSETH,0.00000000,0.00000000,0.00000000,0.00000000
NAVBTC,0.00000000,0.00000000,0.00000000,0.00000000
NAVETH,0.00000000,0.00000000,0.00000000,0.00000000
NAVBNB,0.00000000,0.00000000,0.00000000,0.00000000
LUNBTC,0.00000000,0.00000000,0.00000000,0.00000000
LUNETH,0.00000000,0.00000000,0.00000000,0.00000000
TRIGBTC,0.00000000,0.00000000,0.00000000,0.00000000
TRIGETH,0.00000000,0.00000000,0.00000000,0.00000000
TRIGBNB,0.00000000,0.00000000,0.00000000,0.00000000
APPCBTC,0.00000000,0.00000000,0.00000000,0.00000000
APPCETH,0.00000000,0.00000000,0.00000000,0.00000000
APPCBNB,0.00000000,0.00000000,0.00000000,0.00000000
VIBEBTC,0.00000000,0.00000000,0.00000000,0.00000000
VIBEETH,0.00000000,0.00000000,0.00000000,0.00000000
RLCBTC,0.00003964,134.70000000,0.00003972,33.50000000
RLCETH,0.00073500,72.80000000,0.00073800,1522.60000000
RLCBNB,0.00000000,0.00000000,0.00000000,0.00000000
INSBTC,0.00000000,0.00000000,0.00000000,0.00000000
INSETH,0.00000000,0.00000000,0.00000000,0.00000000
PIVXBTC,0.00000981,19.00000000,0.00000984,180.00000000
PIVXBNB,0.00000000,0.00000000,0.00000000,0.00000000
IOSTBTC,0.00000024,227979.00000000,0.00000025,3191243.00000000
IOSTETH,0.00000445,135726.00000000,0.00000446,62489.00000000
CHATBTC,0.00000000,0.00000000,0.00000000,0.00000000
CHATETH,0.00000000,0.00000000,0.00000000,0.00000000
STEEMBTC,0.00000708,1355.00000000,0.00000711,875.00000000
STEEMETH,0.00013150,175.00000000,0.00013210,764.00000000
STEEMBNB,0.00000000,0.00000000,0.00000000,0.00000000
NANOBTC,0.00000000,0.00000000,0.00000000,0.00000000
NANOETH,0.00000000,0.00000000,0.00000000,0.00000000
NANOBNB,0.00000000,0.00000000,0.00000000,0.00000000
VIABTC,0.00000000,0.00000000,0.00000000,0.00000000
VIAETH,0.00000000,0.00000000,0.00000000,0.00000000
VIABNB,0.00000000,0.00000000,0.00000000,0.00000000
BLZBTC,0.00000647,204.00000000,0.00000648,4386.00000000
BLZETH,0.00000000,0.00000000,0.00000000,0.00000000
BLZBNB,0.00000000,0.00000000,0.00000000,0.00000000
AEBTC,0.00000000,0.00000000,0.00000000,0.00000000
AEETH,0.00000000,0.00000000,0.00000000,0.00000000
AEBNB,0.00000000,0.00000000,0.00000000,0.00000000
RPXBTC,0.00000000,0.00000000,0.00000000,0.00000000
RPXETH,0.00000000,0.00000000,0.00000000,0.00000000
RPXBNB,0.00000000,0.00000000,0.00000000,0.00000000
NCASHBTC,0.00000000,0.00000000,0.00000000,0.00000000
NCASHETH,0.00000000,0.00000000,0.00000000,0.00000000
NCASHBNB,0.00000000,0.00000000,0.00000000,0.00000000
POABTC,0.00000000,0.00000000,0.00000000,0.00000000
POAETH,0.00000000,0.00000000,0.00000000,0.00000000
POABNB,0.00000000,0.00000000,0.00000000,0.00000000
ZILBTC,0.00000057,1873695.00000000,0.00000058,1971485.00000000
ZILETH,0.00001058,1814.00000000,0.00001061,23059.00000000
ZILBNB,0.00000000,0.00000000,0.00000000,0.00000000
ONTBTC,0.00000583,59.00000000,0.00000585,18229.00000000
ONTETH,0.00000000,0.00000000,0.00000000,0.00000000
ONTBNB,0.00000000,0.00000000,0.00000000,0.00000000
STORMBTC,0.00000000,0.00000000,0.00000000,0.00000000
STORMETH,0.00000000,0.00000000,0.00000000,0.00000000
STORMBNB,0.00000000,0.00000000,0.00000000,0.00000000
QTUMBNB,0.00000000,0.00000000,0.00000000,0.00000000
QTUMUSDT,3.07100000,1104.90000000,3.07200000,16.70000000
XEMBTC,0.00000000,0.00000000,0.00000000,0.00000000
XEMETH,0.00000000,0.00000000,0.00000000,0.00000000
XEMBNB,0.00000000,0.00000000,0.00000000,0.00000000
WANBTC,0.00000556,179.00000000,0.00000557,37.00000000
WANETH,0.00010320,233.00000000,0.00010360,967.00000000
WANBNB,0.00000000,0.00000000,0.00000000,0.00000000
WPRBTC,0.00000000,0.00000000,0.00000000,0.00000000
WPRETH,0.00000000,0.00000000,0.00000000,0.00000000
QLCBTC,0.00000000,0.00000000,0.00000000,0.00000000
QLCETH,0.00000000,0.00000000,0.00000000,0.00000000
SYSBTC,0.00000268,2671.00000000,0.00000269,7638.00000000
SYSETH,0.00000000,0.00000000,0.00000000,0.00000000
SYSBNB,0.00000000,0.00000000,0.00000000,0.00000000
QLCBNB,0.00000000,0.00000000,0.00000000,0.00000000
GRSBTC,0.00000000,0.00000000,0.00000000,0.00000000
GRSETH,0.00000000,0.00000000,0.00000000,0.00000000
ADAUSDT,0.37110000,16396.00000000,0.37120000,22009.30000000
ADABNB,0.00142000,132.00000000,0.00142200,3909.20000000
CLOAKBTC,0.00000000,0.00000000,0.00000000,0.00000000
CLOAKETH,0.00000000,0.00000000,0.00000000,0.00000000
GNTBTC,0.00000000,0.00000000,0.00000000,0.00000000
GNTETH,0.00000000,0.00000000,0.00000000,0.00000000
GNTBNB,0.00000000,0.00000000,0.00000000,0.00000000
LOOMBTC,0.00000329,77977.00000000,0.00000330,81022.00000000
LOOMETH,0.00000000,0.00000000,0.00000000,0.00000000
LOOMBNB,0.00000000,0.00000000,0.00000000,0.00000000
XRPUSDT,0.60070000,8647.00000000,0.60080000,26495.00000000
BCNBTC,0.00000000,0.00000000,0.00000000,0.00000000
BCNETH,0.00000690,2899.00000000,0.00000000,0.00000000
BCNBNB,0.00000000,0.00000000,0.00000000,0.00000000
REPBTC,0.00000000,0.00000000,0.00000000,0.00000000
REPBNB,0.00000000,0.00000000,0.00000000,0.00000000
BTCTUSD,36933.74000000,0.00015000,36933.75000000,0.24531000
TUSDBTC,0.00000000,0.00000000,0.00000000,0.00000000
ETHTUSD,1989.13000000,0.04120000,1989.14000000,6.30540000
TUSDETH,0.00000000,0.00000000,0.00000000,0.00000000
TUSDBNB,0.00000000,0.00000000,0.00000000,0.00000000
ZENBTC,0.00027550,49.18000000,0.00027710,114.32000000
ZENETH,0.00509900,32.63000000,0.00513600,35.98000000
ZENBNB,0.00000000,0.00000000,0.00000000,0.00000000
SKYBTC,0.00000000,0.00000000,0.00000000,0.00000000
SKYETH,0.00000000,0.00000000,0.00000000,0.00000000
SKYBNB,0.00000000,0.00000000,0.00000000,0.00000000
EOSUSDT,0.69600000,6123.10000000,0.69700000,40892.90000000
EOSBNB,0.00000000,0.00000000,0.00000000,0.00000000
CVCBTC,0.00000000,0.00000000,0.00000000,0.00000000
CVCETH,0.00000000,0.00000000,0.00000000,0.00000000
CVCBNB,0.00000000,0.00000000,0.00000000,0.00000000
THETABTC,0.00002503,190.80000000,0.00002507,625.10000000
THETAETH,0.00046460,431.70000000,0.00046540,19.10000000
THETABNB,0.00000000,0.00000000,0.00000000,0.00000000
XRPBNB,0.00229800,8921.00000000,0.00229900,203.00000000
TUSDUSDT,0.99870000,835900.00000000,0.99880000,382680.00000000
IOTAUSDT,0.18010000,3707.00000000,0.18020000,1246.00000000
XLMUSDT,0.11720000,194318.00000000,0.11730000,11049.00000000
IOTXBTC,0.00000063,1370960.00000000,0.00000064,1390330.00000000
IOTXETH,0.00001176,8527.00000000,0.00001178,6409.00000000
QKCBTC,0.00000030,5385403.00000000,0.00000031,797414.00000000
QKCETH,0.00000559,733.00000000,0.00000564,12492.00000000
AGIBTC,0.00000000,0.00000000,0.00000000,0.00000000
AGIETH,0.00000000,0.00000000,0.00000000,0.00000000
AGIBNB,0.00000000,0.00000000,0.00000000,0.00000000
NXSBTC,0.00000000,0.00000000,0.00000000,0.00000000
NXSETH,0.00000000,0.00000000,0.00000000,0.00000000
NXSBNB,0.00000000,0.00000000,0.00000000,0.00000000
ENJBNB,0.00000000,0.00000000,0.00000000,0.00000000
DATABTC,0.00000074,663012.00000000,0.00000075,43659.00000000
DATAETH,0.00000000,0.00000000,0.00000000,0.00000000
ONTUSDT,0.21510000,1460.00000000,0.21520000,1590.00000000
TRXBNB,0.00038230,2852.00000000,0.00038280,4000.00000000
TRXUSDT,0.09994000,8421.90000000,0.09995000,70691.60000000
ETCUSDT,18.97000000,57.49000000,18.98000000,830.87000000
ETCBNB,0.07230000,280.26000000,0.07280000,58.30000000
ICXUSDT,0.25730000,247.00000000,0.25750000,5387.10000000
SCBTC,0.00000000,0.00000000,0.00000000,0.00000000
SCETH,0.00000233,341781.00000000,0.00000235,450737.00000000
NPXSBTC,0.00000000,0.00000000,0.00000000,0.00000000
NPXSETH,0.00000000,0.00000000,0.00000000,0.00000000
VENUSDT,0.00000000,0.00000000,0.00000000,0.00000000
KEYBTC,0.00000000,0.00000000,0.00000000,0.00000000
KEYETH,0.00000000,0.00000000,0.00000000,0.00000000
NASBTC,0.00000000,0.00000000,0.00000000,0.00000000
NASETH,0.00000000,0.00000000,0.00000000,0.00000000
NASBNB,0.00000000,0.00000000,0.00000000,0.00000000
MFTBTC,0.00000000,0.00000000,0.00000000,0.00000000
MFTETH,0.00000000,0.00000000,0.00000000,0.00000000
MFTBNB,0.00000000,0.00000000,0.00000000,0.00000000
DENTBTC,0.00000000,0.00000000,0.00000000,0.00000000
DENTETH,0.00000039,11669505.00000000,0.00000040,21746200.00000000
ARDRBTC,0.00000277,3489.00000000,0.00000278,2441.00000000
ARDRETH,0.00000000,0.00000000,0.00000000,0.00000000
ARDRBNB,0.00000000,0.00000000,0.00000000,0.00000000
NULSUSDT,0.20920000,76.00000000,0.20950000,765.00000000
HOTBTC,0.00000000,0.00000000,0.00000000,0.00000000
HOTETH,0.00000076,1372960.00000000,0.00000077,617157.00000000
VETBTC,0.00000055,17072881.00000000,0.00000056,5129432.00000000
VETETH,0.00001032,12205.00000000,0.00001033,37360.00000000
VETUSDT,0.02051000,0.20000000,0.02052000,567500.90000000
VETBNB,0.00007840,24902.00000000,0.00007860,49759.00000000
DOCKBTC,0.00000049,423767.00000000,0.00000050,73467.00000000
DOCKETH,0.00000000,0.00000000,0.00000000,0.00000000
POLYBTC,0.00000000,0.00000000,0.00000000,0.00000000
POLYBNB,0.00000000,0.00000000,0.00000000,0.00000000
PHXBTC,0.00000000,0.00000000,0.00000000,0.00000000
PHXETH,0.00000000,0.00000000,0.00000000,0.00000000
PHXBNB,0.00000000,0.00000000,0.00000000,0.00000000
HCBTC,0.00000000,0.00000000,0.00000000,0.00000000
HCETH,0.00000000,0.00000000,0.00000000,0.00000000
GOBTC,0.00000000,0.00000000,0.00000000,0.00000000
